source,author,title,publishedAt,description,urlToImage,url
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Ford recalls 2 million trucks to address seat-belt fire concerns,2018-09-06T12:12:46Z,Ford Motor Co said Thursday it would recall 2 million F-150 pickup trucks in North America to address fire and smoke concerns in seat-belt pretensioners.,https://s3.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301453024&w=1200&r=LYNXNPEE8514Q,https://www.reuters.com/article/us-ford-motor-recall/ford-recalls-2-million-trucks-to-address-seat-belt-fire-concerns-idUSKCN1LM1OA
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Ford recalls 2 million trucks to address seat-belt fire concerns,2018-09-06T12:12:46Z,Ford Motor Co said Thursday it would recall 2 million F-150 pickup trucks in North America to address fire and smoke concerns in seat-belt pretensioners.,https://s4.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301453922&w=1200&r=LYNXNPEE8514Q-OCABS,https://ca.reuters.com/article/businessNews/idCAKCN1LM1OA-OCABS
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,S.Africa launches new probe into water ministry contract with Germany's SAP,2018-09-06T12:12:19Z,"South African President Cyril Ramaphosa authorised a new investigation into a water ministry contract with German software firm SAP on Thursday, citing allegations that public money was spent unlawfully.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301453609&w=1200&r=LYNXNPEE8514P-OZATP,https://af.reuters.com/article/topNews/idAFKCN1LM1OC-OZATP
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Moody's places South Africa's MTN on review for downgrade,2018-09-06T12:09:28Z,"MTN Group has been put on review by Moody's for downgrade after the South African mobile phone operator said it was on the hook for a total of $10.1 billion from its biggest market Nigeria, the ratings agency said on Thursday.",https://s4.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301452457&w=1200&r=LYNXNPEE8514L-OZABS,https://af.reuters.com/article/investingNews/idAFKCN1LM1O2-OZABS
"{'name': 'Reuters', 'id': 'reuters'}",Mitch Phillips,Kenyan officials cleared of extortion charges,2018-09-06T12:07:54Z,"Former senior Kenyan athletics official David Okeyo, who was last week banned from the sport for life for siphoning sponsorship funds, has been cleared a extorting money from athletes in exchange for lighter sentences in doping cases.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301452459&w=1200&r=LYNXNPEE8514G-OZASP,https://af.reuters.com/article/sportsNews/idAFKCN1LM1NO-OZASP
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Brazil's Petrobras unveils gasoline price hedge,2018-09-06T12:06:35Z,Brazil's state-run oil company Petroleo Brasileiro SA on Thursday unveiled a hedging program for gasoline prices in a bid to boost pricing flexibility and protect its financial result in times of high volatility.,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/petrobras-hedge/brazils-petrobras-unveils-gasoline-price-hedge-idUSS0N1VR001
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Iraqi officials lift planned Basra curfew minutes 3pm local time start,2018-09-06T12:05:05Z,"Iraqi officials lifted a planned curfew in Iraq's southern oil hub Basra minutes before it was due to start at 3 pm local time on Thursday, Basra Operations Command told Reuters.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/us-iraq-protests-curfew-lifted/iraqi-officials-lift-planned-basra-curfew-minutes-3pm-local-time-start-idUSKCN1LM1NK
"{'name': 'Reuters', 'id': 'reuters'}",Naveen Thukral,Grains: Wheat ticks lower on weak export demand; soybeans firm,2018-09-06T12:04:23Z,"Chicago wheat futures edged lower on Thursday, extending two days of deep losses due to a lack of demand for U.S. cargoes, but bargain-buying underpinned the market.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301451527&w=1200&r=LYNXNPEE85147,https://in.reuters.com/article/global-grains/grains-wheat-ticks-lower-on-weak-export-demand-soybeans-firm-idINKCN1LM1N8
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,UPDATE 2-Higher truck sales drive Navistar profit beat,2018-09-06T12:03:58Z,"Truck and engine maker Navistar International Corp topped Wall Street's profit estimates for the fifth straight quarter on Thursday, as hauliers replaced more trucks and strong freight demand boosted vehicle sales.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/uk-navistar-intl-results/navistar-quarterly-revenue-rises-17-8-percent-idUSKCN1LM1BZ
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,UPDATE 1-Capita appoints chief growth officer in turnaround drive,2018-09-06T12:03:39Z,Britain's Capita Plc has appointed Ismail Amla to the new role of chief growth officer as CEO Jon Lewis drives plans to return the outsourcing firm to revenue growth in 2020.,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/capita-moves/update-1-capita-appoints-chief-growth-officer-in-turnaround-drive-idUSL5N1VS31G
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Walgreens to supply Kaleo's allergy shots as EpiPen shortage drags,2018-09-06T12:02:01Z,"U.S. drugstore chain Walgreens Boots Alliance Inc said on Thursday emergency allergy shots from Kaleo will be available in its stores, the latest effort to address shortages of the lifesaving treatment during the back-to-school season.",https://s4.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301453987&w=1200&r=LYNXNPEE8514V,https://www.reuters.com/article/us-walgreens-boots-kaleo/walgreens-to-supply-kaleos-allergy-shots-as-epipen-shortage-drags-idUSKCN1LM1O4
"{'name': 'Reuters', 'id': 'reuters'}",Michael Martina,"Afghan troops to train in China, ambassador says",2018-09-06T12:01:55Z,"China will train Afghan troops on Chinese soil, Afghanistan's ambassador to Beijing said, describing the military cooperation as an effort to fight al Qaeda and Islamic State militants bent on attacking China from its western neighbour.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://in.reuters.com/article/china-afghanistan/afghan-troops-to-train-in-china-ambassador-says-idINKCN1LM1N1
"{'name': 'Reuters', 'id': 'reuters'}",Michael Martina,"Afghan troops to train in China, ambassador says",2018-09-06T12:01:23Z,"China will train Afghan troops on Chinese soil, Afghanistan's ambassador to Beijing said, describing the military cooperation as an effort to fight al Qaeda and Islamic State militants bent on attacking China from its western neighbour.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://af.reuters.com/article/worldNews/idAFKCN1LM1MY
"{'name': 'Reuters', 'id': 'reuters'}",Michael Martina,"Afghan troops to train in China, ambassador says",2018-09-06T12:00:35Z,"China will train Afghan troops on Chinese soil, Afghanistan's ambassador to Beijing said, describing the military cooperation as an effort to fight al Qaeda and Islamic State militants bent on attacking China from its western neighbor.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/us-china-afghanistan/afghan-troops-to-train-in-china-ambassador-says-idUSKCN1LM1MR
"{'name': 'Reuters', 'id': 'reuters'}",Clyde Russell,RPT-COLUMN-India boosts purchases of Indonesian coal as prices drop: Russell,2018-09-06T12:00:00Z,"One of the standout commodity performers this year has been thermal coal, but not all coal is created equal and disparities in pricing may help explain why India's imports have stayed strong despite the higher costs.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/column-russell-coal-india/rpt-column-india-boosts-purchases-of-indonesian-coal-as-prices-drop-russell-idUSL3N1VS2YQ
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,"Khamenei says U.S., Israel wage media war to discourage Iranians",2018-09-06T11:58:20Z,"Iranian Supreme Leader Ayatollah Ali Khamenei accused the United States and Israel on Thursday of waging a media war to discourage Iranians, state TV reported, as the country faces economic hardship after the reimposition of U.S. sanctions.",https://s4.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301448925&w=1200&r=LYNXNPEE8513R,https://af.reuters.com/article/worldNews/idAFKCN1LM1MN
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,"Khamenei says U.S., Israel wage media war to discourage Iranians",2018-09-06T11:58:20Z,"Iranian Supreme Leader Ayatollah Ali Khamenei accused the United States and Israel on Thursday of waging a media war to discourage Iranians, state TV reported, as the country faces economic hardship after the reimposition of U.S. sanctions.",https://s4.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301448925&w=1200&r=LYNXNPEE8513R,https://uk.reuters.com/article/uk-iran-nuclear-khamenei/khamenei-says-u-s-israel-wage-media-war-to-discourage-iranians-idUKKCN1LM1MN
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Elliott reviving push to overhaul Hyundai Motor - BBG,2018-09-06T11:58:16Z,"Elliott Management Corp is resuming its push for restructuring at the Hyundai Motor Group after the activist fund forced the South Korean automotive company to scrap an $8.4 billion deal earlier this year, Bloomberg reported on Thursday.",https://s1.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301450451&w=1200&r=LYNXNPEE85140,https://www.reuters.com/article/us-elliott-hyundai-motor/elliott-reviving-push-to-overhaul-hyundai-motor-bbg-idUSKCN1LM1N2
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Elliott reviving push to overhaul Hyundai Motor - BBG,2018-09-06T11:58:16Z,"Elliott Management Corp is resuming its push for restructuring at the Hyundai Motor Group after the activist fund forced the South Korean automotive company to scrap an $8.4 billion deal earlier this year, Bloomberg reported on Thursday.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/elliott-hyundai-motor/elliott-reviving-push-to-overhaul-hyundai-motor-bbg-idUSL3N1VS4J1
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Kremlin calls British allegations in spy poisoning unacceptable,2018-09-06T11:54:59Z,"The Kremlin denied on Thursday that Russia had been in any way involved in the poisoning of a former Russian spy and his daughter, describing British accusations that an attack had been approved by senior Russian officials as ""unacceptable"".",https://s3.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301448473&w=1200&r=LYNXNPEE8513J,https://af.reuters.com/article/worldNews/idAFKCN1LM1M7
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Kremlin calls British allegations in spy poisoning unacceptable,2018-09-06T11:52:05Z,"The Kremlin denied on Thursday that Russia had been in any way involved in the poisoning of a former Russian spy and his daughter, describing British accusations that an attack had been approved by senior Russian officials as ""unacceptable"".",https://s2.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301447356&w=1200&r=LYNXNPEE8513D,https://www.reuters.com/article/us-britain-russia-kremlin/kremlin-calls-british-allegations-in-spy-poisoning-unacceptable-idUSKCN1LM1LW
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,CANADA STOCKS-TSX futures flat on trade uncertainties,2018-09-06T11:51:10Z,Futures on Canada's main stock index were flat as investors await the outcome of talks between the United States and Canada to renew the North American Free Trade Agreement.,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/canada-stocks/canada-stocks-tsx-futures-flat-on-trade-uncertainties-idUSL3N1VS49C
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Italian court says League party funds can be seized,2018-09-06T11:47:39Z,"An Italian court ruled on Thursday that prosecutors could seize funds belonging to Italy's ruling League party, judicial sources said, in a case that could jeopardize the group's future.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/us-italy-politics-league/italian-court-says-league-party-funds-can-be-seized-idUSKCN1LM1LN
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,"U.S. expects India to buy energy products, aircraft to fix trade gap - Pompeo",2018-09-06T11:47:09Z,"The United States expects India to increase purchases of U.S. energy products and aircraft so the U.S. trade deficit with the South Asian country is rectified, U.S. Secretary of State Mike Pompeo said on Thursday.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301445969&w=1200&r=LYNXNPEE8512O,https://in.reuters.com/article/india-usa-trade/u-s-expects-india-to-buy-energy-products-aircraft-to-fix-trade-gap-pompeo-idINKCN1LM1LL
"{'name': 'Reuters', 'id': 'reuters'}",Sruthi Shankar,Stock futures flat as trade worries prompt caution,2018-09-06T11:45:46Z,"U.S. stock index futures were mostly flat on Thursday as concerns that the Trump administration would make good on its plan for fresh China tariffs after a public comment period ends, kept investors jittery.",https://s2.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301445702&w=1200&r=LYNXNPEE8512I,https://www.reuters.com/article/us-usa-stocks/stock-futures-flat-as-trade-worries-prompt-caution-idUSKCN1LM1LD
"{'name': 'Reuters', 'id': 'reuters'}",Jeremy Schultz,Editors Choice Pictures,2018-09-06T11:45:12Z,"A man looks at an opening from a makeshift shelter in an underground cave in Idlib, Syria. REUTERS/Khalil Ashawi",https://s4.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301452776&w=&fh=545&fw=810&ll=&pl=&sq=&r=2018-09-06T120011Z_9972_MRPRC11E3AD4870_RTRMADP_0_MIDEAST-CRISIS-SYRIA-IDLIB-CIVILIANS,https://www.reuters.com/news/picture/editors-choice-pictures-idUSRTS209BX
"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Irish PM says no 'dramatic moves' to report in Brexit talks,2018-09-06T11:45:03Z,"Ireland has not received any indications that there have been ""dramatic moves"" by either side towards progress in Brexit talks, Prime Minister Leo Varadkar said on Thursday.",https://s1.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301444422&w=1200&r=LYNXNPEE85120,https://www.reuters.com/article/uk-britain-eu-ireland/irish-pm-says-no-dramatic-moves-to-report-in-brexit-talks-idUSKCN1LM1KL
"{'name': 'Reuters', 'id': 'reuters'}",Shrutee Sarkar,Indian rupee to languish around 70 per dollar a year from now: Reuters poll,2018-09-06T11:44:43Z,"India's battered rupee, which has lost more than 12 percent this year, will hover near record lows on a worsening trade balance and at best only pare some of those losses in the coming 12 months, a Reuters poll found.",https://s1.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301445967&w=1200&r=LYNXNPEE8512A,https://in.reuters.com/article/forex-poll-rupee/indian-rupee-to-languish-around-70-per-dollar-a-year-from-now-reuters-poll-idINKCN1LM1L3
