,source,author,title,publishedAt,description,urlToImage,url,sentiment_score
53,"{'name': 'Reuters', 'id': 'reuters'}",Giuseppe Fonte,"Exclusive: Italy preparing for first dollar bond in eight years, talking to banks",2018-09-06 12:14:10,"Italy is making preparations to issue its first dollar-denominated bond in eight years and is talking to investment banks about setting up swap infrastructure for the deal, several sources told Reuters.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://in.reuters.com/article/italy-bonds-dollar/exclusive-italy-preparing-for-first-dollar-bond-in-eight-years-talking-to-banks-idINKCN1LM1MJ,0.0
54,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Ford recalls 2 million trucks to address seat-belt fire concerns,2018-09-06 12:12:46,Ford Motor Co said Thursday it would recall 2 million F-150 pickup trucks in North America to address fire and smoke concerns in seat-belt pretensioners.,https://s3.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301453024&w=1200&r=LYNXNPEE8514Q,https://www.reuters.com/article/us-ford-motor-recall/ford-recalls-2-million-trucks-to-address-seat-belt-fire-concerns-idUSKCN1LM1OA,-2.0
55,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Ford recalls 2 million trucks to address seat-belt fire concerns,2018-09-06 12:12:46,Ford Motor Co said Thursday it would recall 2 million F-150 pickup trucks in North America to address fire and smoke concerns in seat-belt pretensioners.,https://s4.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301453922&w=1200&r=LYNXNPEE8514Q-OCABS,https://ca.reuters.com/article/businessNews/idCAKCN1LM1OA-OCABS,-2.0
56,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,S.Africa launches new probe into water ministry contract with Germany's SAP,2018-09-06 12:12:19,"South African President Cyril Ramaphosa authorised a new investigation into a water ministry contract with German software firm SAP on Thursday, citing allegations that public money was spent unlawfully.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301453609&w=1200&r=LYNXNPEE8514P-OZATP,https://af.reuters.com/article/topNews/idAFKCN1LM1OC-OZATP,-2.0
57,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Moody's places South Africa's MTN on review for downgrade,2018-09-06 12:09:28,"MTN Group has been put on review by Moody's for downgrade after the South African mobile phone operator said it was on the hook for a total of $10.1 billion from its biggest market Nigeria, the ratings agency said on Thursday.",https://s4.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301452457&w=1200&r=LYNXNPEE8514L-OZABS,https://af.reuters.com/article/investingNews/idAFKCN1LM1O2-OZABS,-1.0
58,"{'name': 'Reuters', 'id': 'reuters'}",Mitch Phillips,Kenyan officials cleared of extortion charges,2018-09-06 12:07:54,"Former senior Kenyan athletics official David Okeyo, who was last week banned from the sport for life for siphoning sponsorship funds, has been cleared a extorting money from athletes in exchange for lighter sentences in doping cases.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301452459&w=1200&r=LYNXNPEE8514G-OZASP,https://af.reuters.com/article/sportsNews/idAFKCN1LM1NO-OZASP,-3.0
59,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Brazil's Petrobras unveils gasoline price hedge,2018-09-06 12:06:35,Brazil's state-run oil company Petroleo Brasileiro SA on Thursday unveiled a hedging program for gasoline prices in a bid to boost pricing flexibility and protect its financial result in times of high volatility.,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/petrobras-hedge/brazils-petrobras-unveils-gasoline-price-hedge-idUSS0N1VR001,2.0
60,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Iraqi officials lift planned Basra curfew minutes 3pm local time start,2018-09-06 12:05:05,"Iraqi officials lifted a planned curfew in Iraq's southern oil hub Basra minutes before it was due to start at 3 pm local time on Thursday, Basra Operations Command told Reuters.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/us-iraq-protests-curfew-lifted/iraqi-officials-lift-planned-basra-curfew-minutes-3pm-local-time-start-idUSKCN1LM1NK,0.0
61,"{'name': 'Reuters', 'id': 'reuters'}",Naveen Thukral,Grains: Wheat ticks lower on weak export demand; soybeans firm,2018-09-06 12:04:23,"Chicago wheat futures edged lower on Thursday, extending two days of deep losses due to a lack of demand for U.S. cargoes, but bargain-buying underpinned the market.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301451527&w=1200&r=LYNXNPEE85147,https://in.reuters.com/article/global-grains/grains-wheat-ticks-lower-on-weak-export-demand-soybeans-firm-idINKCN1LM1N8,-4.0
62,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,UPDATE 2-Higher truck sales drive Navistar profit beat,2018-09-06 12:03:58,"Truck and engine maker Navistar International Corp topped Wall Street's profit estimates for the fifth straight quarter on Thursday, as hauliers replaced more trucks and strong freight demand boosted vehicle sales.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/uk-navistar-intl-results/navistar-quarterly-revenue-rises-17-8-percent-idUSKCN1LM1BZ,5.0
63,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,UPDATE 1-Capita appoints chief growth officer in turnaround drive,2018-09-06 12:03:39,Britain's Capita Plc has appointed Ismail Amla to the new role of chief growth officer as CEO Jon Lewis drives plans to return the outsourcing firm to revenue growth in 2020.,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/capita-moves/update-1-capita-appoints-chief-growth-officer-in-turnaround-drive-idUSL5N1VS31G,4.0
64,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Walgreens to supply Kaleo's allergy shots as EpiPen shortage drags,2018-09-06 12:02:01,"U.S. drugstore chain Walgreens Boots Alliance Inc said on Thursday emergency allergy shots from Kaleo will be available in its stores, the latest effort to address shortages of the lifesaving treatment during the back-to-school season.",https://s4.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301453987&w=1200&r=LYNXNPEE8514V,https://www.reuters.com/article/us-walgreens-boots-kaleo/walgreens-to-supply-kaleos-allergy-shots-as-epipen-shortage-drags-idUSKCN1LM1O4,-4.0
65,"{'name': 'Reuters', 'id': 'reuters'}",Michael Martina,"Afghan troops to train in China, ambassador says",2018-09-06 12:01:55,"China will train Afghan troops on Chinese soil, Afghanistan's ambassador to Beijing said, describing the military cooperation as an effort to fight al Qaeda and Islamic State militants bent on attacking China from its western neighbour.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://in.reuters.com/article/china-afghanistan/afghan-troops-to-train-in-china-ambassador-says-idINKCN1LM1N1,-2.0
66,"{'name': 'Reuters', 'id': 'reuters'}",Michael Martina,"Afghan troops to train in China, ambassador says",2018-09-06 12:01:23,"China will train Afghan troops on Chinese soil, Afghanistan's ambassador to Beijing said, describing the military cooperation as an effort to fight al Qaeda and Islamic State militants bent on attacking China from its western neighbour.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://af.reuters.com/article/worldNews/idAFKCN1LM1MY,-2.0
67,"{'name': 'Reuters', 'id': 'reuters'}",Michael Martina,"Afghan troops to train in China, ambassador says",2018-09-06 12:00:35,"China will train Afghan troops on Chinese soil, Afghanistan's ambassador to Beijing said, describing the military cooperation as an effort to fight al Qaeda and Islamic State militants bent on attacking China from its western neighbor.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/us-china-afghanistan/afghan-troops-to-train-in-china-ambassador-says-idUSKCN1LM1MR,-2.0
68,"{'name': 'Reuters', 'id': 'reuters'}",Clyde Russell,RPT-COLUMN-India boosts purchases of Indonesian coal as prices drop: Russell,2018-09-06 12:00:00,"One of the standout commodity performers this year has been thermal coal, but not all coal is created equal and disparities in pricing may help explain why India's imports have stayed strong despite the higher costs.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/column-russell-coal-india/rpt-column-india-boosts-purchases-of-indonesian-coal-as-prices-drop-russell-idUSL3N1VS2YQ,4.0
69,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,"Khamenei says U.S., Israel wage media war to discourage Iranians",2018-09-06 11:58:20,"Iranian Supreme Leader Ayatollah Ali Khamenei accused the United States and Israel on Thursday of waging a media war to discourage Iranians, state TV reported, as the country faces economic hardship after the reimposition of U.S. sanctions.",https://s4.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301448925&w=1200&r=LYNXNPEE8513R,https://af.reuters.com/article/worldNews/idAFKCN1LM1MN,-1.0
70,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,"Khamenei says U.S., Israel wage media war to discourage Iranians",2018-09-06 11:58:20,"Iranian Supreme Leader Ayatollah Ali Khamenei accused the United States and Israel on Thursday of waging a media war to discourage Iranians, state TV reported, as the country faces economic hardship after the reimposition of U.S. sanctions.",https://s4.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301448925&w=1200&r=LYNXNPEE8513R,https://uk.reuters.com/article/uk-iran-nuclear-khamenei/khamenei-says-u-s-israel-wage-media-war-to-discourage-iranians-idUKKCN1LM1MN,-1.0
71,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Elliott reviving push to overhaul Hyundai Motor - BBG,2018-09-06 11:58:16,"Elliott Management Corp is resuming its push for restructuring at the Hyundai Motor Group after the activist fund forced the South Korean automotive company to scrap an $8.4 billion deal earlier this year, Bloomberg reported on Thursday.",https://s1.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301450451&w=1200&r=LYNXNPEE85140,https://www.reuters.com/article/us-elliott-hyundai-motor/elliott-reviving-push-to-overhaul-hyundai-motor-bbg-idUSKCN1LM1N2,-1.0
72,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Elliott reviving push to overhaul Hyundai Motor - BBG,2018-09-06 11:58:16,"Elliott Management Corp is resuming its push for restructuring at the Hyundai Motor Group after the activist fund forced the South Korean automotive company to scrap an $8.4 billion deal earlier this year, Bloomberg reported on Thursday.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/elliott-hyundai-motor/elliott-reviving-push-to-overhaul-hyundai-motor-bbg-idUSL3N1VS4J1,-1.0
73,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Kremlin calls British allegations in spy poisoning unacceptable,2018-09-06 11:54:59,"The Kremlin denied on Thursday that Russia had been in any way involved in the poisoning of a former Russian spy and his daughter, describing British accusations that an attack had been approved by senior Russian officials as ""unacceptable"".",https://s3.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301448473&w=1200&r=LYNXNPEE8513J,https://af.reuters.com/article/worldNews/idAFKCN1LM1M7,-5.0
74,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Kremlin calls British allegations in spy poisoning unacceptable,2018-09-06 11:52:05,"The Kremlin denied on Thursday that Russia had been in any way involved in the poisoning of a former Russian spy and his daughter, describing British accusations that an attack had been approved by senior Russian officials as ""unacceptable"".",https://s2.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301447356&w=1200&r=LYNXNPEE8513D,https://www.reuters.com/article/us-britain-russia-kremlin/kremlin-calls-british-allegations-in-spy-poisoning-unacceptable-idUSKCN1LM1LW,-5.0
75,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,CANADA STOCKS-TSX futures flat on trade uncertainties,2018-09-06 11:51:10,Futures on Canada's main stock index were flat as investors await the outcome of talks between the United States and Canada to renew the North American Free Trade Agreement.,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/canada-stocks/canada-stocks-tsx-futures-flat-on-trade-uncertainties-idUSL3N1VS49C,2.0
76,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Italian court says League party funds can be seized,2018-09-06 11:47:39,"An Italian court ruled on Thursday that prosecutors could seize funds belonging to Italy's ruling League party, judicial sources said, in a case that could jeopardize the group's future.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/us-italy-politics-league/italian-court-says-league-party-funds-can-be-seized-idUSKCN1LM1LN,0.0
77,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,"U.S. expects India to buy energy products, aircraft to fix trade gap - Pompeo",2018-09-06 11:47:09,"The United States expects India to increase purchases of U.S. energy products and aircraft so the U.S. trade deficit with the South Asian country is rectified, U.S. Secretary of State Mike Pompeo said on Thursday.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301445969&w=1200&r=LYNXNPEE8512O,https://in.reuters.com/article/india-usa-trade/u-s-expects-india-to-buy-energy-products-aircraft-to-fix-trade-gap-pompeo-idINKCN1LM1LL,0.0
78,"{'name': 'Reuters', 'id': 'reuters'}",Sruthi Shankar,Stock futures flat as trade worries prompt caution,2018-09-06 11:45:46,"U.S. stock index futures were mostly flat on Thursday as concerns that the Trump administration would make good on its plan for fresh China tariffs after a public comment period ends, kept investors jittery.",https://s2.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301445702&w=1200&r=LYNXNPEE8512I,https://www.reuters.com/article/us-usa-stocks/stock-futures-flat-as-trade-worries-prompt-caution-idUSKCN1LM1LD,4.0
79,"{'name': 'Reuters', 'id': 'reuters'}",Jeremy Schultz,Editors Choice Pictures,2018-09-06 11:45:12,"A man looks at an opening from a makeshift shelter in an underground cave in Idlib, Syria. REUTERS/Khalil Ashawi",https://s4.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301452776&w=&fh=545&fw=810&ll=&pl=&sq=&r=2018-09-06T120011Z_9972_MRPRC11E3AD4870_RTRMADP_0_MIDEAST-CRISIS-SYRIA-IDLIB-CIVILIANS,https://www.reuters.com/news/picture/editors-choice-pictures-idUSRTS209BX,0.0
80,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Irish PM says no 'dramatic moves' to report in Brexit talks,2018-09-06 11:45:03,"Ireland has not received any indications that there have been ""dramatic moves"" by either side towards progress in Brexit talks, Prime Minister Leo Varadkar said on Thursday.",https://s1.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301444422&w=1200&r=LYNXNPEE85120,https://www.reuters.com/article/uk-britain-eu-ireland/irish-pm-says-no-dramatic-moves-to-report-in-brexit-talks-idUSKCN1LM1KL,2.0
